52.225650000,20.989550000
52.225610000,20.989390000
52.225560000,20.989190000
52.225510000,20.989020000
52.225440000,20.988740000
52.225380000,20.988460000
52.225350000,20.988330000
52.225320000,20.988210000
52.225290000,20.988080000
52.225220000,20.987820000
52.225150000,20.987530000
52.225040000,20.987090000
52.224960000,20.986750000
52.224870000,20.986370000
52.224750000,20.985880000
52.224620000,20.985330000
52.224330000,20.984130000
52.224240000,20.983720000
52.224030000,20.982860000
52.223850000,20.982080000
52.223660000,20.981270000
52.223440000,20.980380000
52.223270000,20.979650000
52.223050000,20.978720000
52.222850000,20.977840000
52.222780000,20.977520000
52.222770000,20.977470000
52.222720000,20.977280000
52.222680000,20.977140000
52.222650000,20.977010000
52.222610000,20.976850000
52.222570000,20.976720000
52.222540000,20.976590000
52.222360000,20.975970000
52.222270000,20.975640000
52.222210000,20.975400000
52.222150000,20.975150000
52.222090000,20.974870000
52.222060000,20.974750000
52.222050000,20.974680000
52.221920000,20.974050000
52.221860000,20.973790000
52.221790000,20.973420000
52.221770000,20.973310000
52.221670000,20.972830000
52.221600000,20.972520000
52.221460000,20.971850000
52.221340000,20.971260000
52.221250000,20.970830000
52.221220000,20.970660000
52.221150000,20.970340000
52.221030000,20.969770000
52.220880000,20.968990000
52.220870000,20.968980000
52.220860000,20.968910000
52.220760000,20.968580000
52.220690000,20.968320000
52.220570000,20.967930000
52.220400000,20.967130000
52.220110000,20.965660000
52.220020000,20.965220000
52.219950000,20.964900000
52.219810000,20.964250000
52.219540000,20.962940000
52.219440000,20.962120000
52.219400000,20.961840000
52.219340000,20.961560000
52.219280000,20.961290000
52.219260000,20.961160000
52.219220000,20.961030000
52.219160000,20.960810000
52.219100000,20.960600000
52.219050000,20.960440000
52.219020000,20.960310000
52.218940000,20.960020000
52.218850000,20.959730000
52.218820000,20.959620000
52.218740000,20.959340000
52.218690000,20.959150000
52.218560000,20.958730000
52.218430000,20.958290000
52.218220000,20.957600000
52.217860000,20.956530000
52.217660000,20.955960000
52.217550000,20.955610000
52.217460000,20.955330000
52.217410000,20.955150000
52.217380000,20.955020000
52.217350000,20.954850000
52.217320000,20.954650000
52.217310000,20.954570000
52.217290000,20.954410000
52.217290000,20.954240000
52.217280000,20.954030000
52.217270000,20.953770000
52.217260000,20.953600000
52.217200000,20.951660000
52.217200000,20.951640000
52.217200000,20.951260000
52.217180000,20.950660000
52.217160000,20.950050000
52.217140000,20.949810000
52.217120000,20.949590000
52.217080000,20.949300000
52.217050000,20.949150000
52.217000000,20.948890000
52.216890000,20.948380000
52.216830000,20.948100000
52.216770000,20.947840000
52.216690000,20.947470000
52.216560000,20.946860000
52.216550000,20.946800000
52.216530000,20.946690000
52.216490000,20.946530000
52.216440000,20.946280000
52.216430000,20.946220000
52.216410000,20.946160000
52.216400000,20.946080000
52.216350000,20.945870000
52.216290000,20.945560000
52.216290000,20.945530000
52.216280000,20.945490000
52.216280000,20.945420000
52.216190000,20.945090000
52.216120000,20.944880000
52.216090000,20.944760000
52.216080000,20.944730000
52.216020000,20.944530000
52.215990000,20.944410000
52.215940000,20.944190000
52.215920000,20.944080000
52.215900000,20.943960000
52.215890000,20.943850000
52.215880000,20.943750000
52.215880000,20.943700000
52.215870000,20.943630000
52.215870000,20.943560000
52.215870000,20.943490000
52.215860000,20.943440000
52.215860000,20.943350000
52.215850000,20.943280000
52.215850000,20.943070000
52.215840000,20.942790000
52.215830000,20.942640000
52.215820000,20.942580000
52.215810000,20.942280000
52.215790000,20.941810000
52.215790000,20.941610000
52.215800000,20.941340000
52.215800000,20.941180000
52.215810000,20.941020000
52.215820000,20.940810000
52.215840000,20.940590000
52.215850000,20.940440000
52.215870000,20.940210000
52.215880000,20.940090000
52.215920000,20.939780000
52.215940000,20.939530000
52.215980000,20.939200000
52.216010000,20.938940000
52.216080000,20.938210000
52.216120000,20.937860000
52.216150000,20.937590000
52.216180000,20.937290000
52.216210000,20.937030000
52.216250000,20.936640000
52.216280000,20.936390000
52.216290000,20.936270000
52.216290000,20.936160000
52.216310000,20.935900000
52.216310000,20.935860000
52.216320000,20.935600000
52.216320000,20.935290000
52.216320000,20.935100000
52.216310000,20.934930000
52.216300000,20.934730000
52.216240000,20.933820000
52.216210000,20.933490000
52.216180000,20.933190000
52.216140000,20.932950000
52.216090000,20.932740000
52.216070000,20.932600000
52.216020000,20.932390000
52.215980000,20.932230000
52.215890000,20.931960000
52.215750000,20.931580000
52.215630000,20.931340000
52.215500000,20.931100000
52.215320000,20.930780000
52.215140000,20.930460000
52.215000000,20.930200000
52.214930000,20.930060000
52.214870000,20.929910000
52.214820000,20.929810000
52.214790000,20.929720000
52.214750000,20.929600000
52.214700000,20.929470000
52.214670000,20.929350000
52.214630000,20.929240000
52.214560000,20.928940000
52.214510000,20.928720000
52.214480000,20.928560000
52.214420000,20.928150000
52.214380000,20.927790000
52.214320000,20.927310000
52.214120000,20.925620000
52.214060000,20.925130000
52.213960000,20.924290000
52.213860000,20.923520000
52.213830000,20.923160000
52.213810000,20.922960000
52.213800000,20.922750000
52.213790000,20.922560000
52.213790000,20.922270000
52.213810000,20.922010000
52.213830000,20.921750000
52.213890000,20.921320000
52.213930000,20.921120000
52.213970000,20.920910000
52.214040000,20.920630000
52.214190000,20.920140000
52.214410000,20.919440000
52.214510000,20.919130000
52.214670000,20.918600000
52.214760000,20.918300000
52.214810000,20.918080000
52.214840000,20.917860000
52.214870000,20.917630000
52.214890000,20.917400000
52.214910000,20.917180000
52.214920000,20.916790000
52.214920000,20.916240000
52.214910000,20.915990000
52.214910000,20.915790000
52.214870000,20.915420000
52.214810000,20.914920000
52.214780000,20.914620000
52.214740000,20.914330000
52.214710000,20.914080000
52.214690000,20.913870000
52.214660000,20.913660000
52.214640000,20.913370000
52.214640000,20.913230000
52.214620000,20.912890000
52.214530000,20.912130000
52.214410000,20.911130000
52.214270000,20.909940000
52.214150000,20.908970000
52.214080000,20.908330000
52.213960000,20.907420000
52.213850000,20.906510000
52.213720000,20.905360000
52.213600000,20.904370000
52.213510000,20.903680000
52.213440000,20.903080000
52.213400000,20.902770000
52.213370000,20.902450000
52.213360000,20.902280000
52.213360000,20.902150000
52.213350000,20.902000000
52.213350000,20.901900000
52.213350000,20.901780000
52.213340000,20.901610000
52.213350000,20.901190000
52.213350000,20.901100000
52.213350000,20.900940000
52.213350000,20.900510000
52.213360000,20.900250000
52.213360000,20.899990000
52.213360000,20.899980000
52.213360000,20.899860000
52.213360000,20.899470000
52.213370000,20.899120000
52.213400000,20.898790000
52.213410000,20.898630000
52.213430000,20.898290000
52.213440000,20.898100000
52.213440000,20.897950000
52.213440000,20.897840000
52.213440000,20.897810000
52.213440000,20.897750000
52.213450000,20.897720000
52.213440000,20.897520000
52.213420000,20.897290000
52.213410000,20.897130000
52.213400000,20.897030000
52.213370000,20.896830000
52.213350000,20.896630000
52.213320000,20.896420000
52.213300000,20.896260000
52.213280000,20.896040000
52.213260000,20.895900000
52.213260000,20.895870000
52.213260000,20.895850000
52.213220000,20.895660000
52.213180000,20.895460000
52.213040000,20.894730000
52.212900000,20.894040000
52.212680000,20.892890000
52.212550000,20.892180000
52.212400000,20.891430000
52.212240000,20.890590000
52.212080000,20.889770000
52.211920000,20.888920000
52.211720000,20.887870000
52.211570000,20.887120000
52.211370000,20.886070000
52.211200000,20.885160000
52.211010000,20.884180000
52.210820000,20.883250000
52.210720000,20.882690000
52.210660000,20.882420000
52.210620000,20.882260000
52.210590000,20.882140000
52.210510000,20.881870000
52.210480000,20.881710000
52.210440000,20.881530000
52.210390000,20.881280000
52.210370000,20.881200000
52.210330000,20.880880000
52.210310000,20.880650000
52.210310000,20.880610000
52.210300000,20.880560000
52.210240000,20.880070000
52.210120000,20.879140000
52.210080000,20.878790000
52.209990000,20.878020000
52.209760000,20.876130000
52.209640000,20.875130000
52.209140000,20.871000000
52.209090000,20.870580000
52.209030000,20.870100000
52.208980000,20.869640000
52.208920000,20.869140000
52.208820000,20.868360000
52.208780000,20.867980000
52.208720000,20.867490000
52.208640000,20.866840000
52.208550000,20.866100000
52.208480000,20.865510000
52.208410000,20.864930000
52.208170000,20.862890000
52.208160000,20.862530000
52.208160000,20.862520000
52.208160000,20.862490000
52.208150000,20.862460000
52.208150000,20.862430000
52.208090000,20.861960000
52.208060000,20.861710000
52.207950000,20.860640000
52.207890000,20.860070000
52.207870000,20.859880000
52.207820000,20.859450000
52.207800000,20.859250000
52.207770000,20.859090000
52.207700000,20.858590000
52.207670000,20.858380000
52.207660000,20.858370000
52.207600000,20.857940000
52.207520000,20.857460000
52.207500000,20.857320000
52.207420000,20.856750000
52.207380000,20.856550000
52.207300000,20.856010000
52.207200000,20.855390000
52.207050000,20.854310000
52.206880000,20.852950000
52.206730000,20.851620000
52.206590000,20.850500000
52.206460000,20.849450000
52.206380000,20.848720000
52.206310000,20.848070000
52.206260000,20.847570000
52.206200000,20.846670000
52.206180000,20.846130000
52.206160000,20.845350000
52.206160000,20.844920000
52.206160000,20.844710000
52.206170000,20.844020000
52.206200000,20.842940000
52.206230000,20.841710000
52.206270000,20.840330000
52.206300000,20.839110000
52.206330000,20.838040000
52.206360000,20.837140000
52.206370000,20.836670000
52.206380000,20.836380000
52.206400000,20.835380000
52.206420000,20.834800000
52.206430000,20.834490000
52.206450000,20.833810000
52.206500000,20.832120000
52.206530000,20.831130000
52.206570000,20.829580000
52.206610000,20.827950000
52.206660000,20.826160000
52.206710000,20.824080000
52.206770000,20.822060000
52.206830000,20.820170000
52.206860000,20.818590000
52.206890000,20.817590000
52.206920000,20.816550000
52.206940000,20.815750000
52.206980000,20.814340000
52.207000000,20.813270000
52.207030000,20.812370000
52.207060000,20.811150000
52.207090000,20.810060000
52.207090000,20.809920000
52.207110000,20.809310000
52.207140000,20.808390000
52.207150000,20.807830000
52.207150000,20.807650000
52.207150000,20.807600000
52.207160000,20.807400000
52.207170000,20.807020000
52.207190000,20.806250000
52.207220000,20.805220000
52.207240000,20.803950000
52.207250000,20.802850000
52.207260000,20.801810000
52.207260000,20.800630000
52.207280000,20.799330000
52.207300000,20.798270000
52.207330000,20.796710000
52.207360000,20.795860000
52.207410000,20.794060000
52.207410000,20.794050000
52.207430000,20.793190000
52.207450000,20.792500000
52.207450000,20.792420000
52.207470000,20.791730000
52.207490000,20.791040000
52.207500000,20.790670000
52.207520000,20.790060000
52.207530000,20.789500000
52.207550000,20.789000000
52.207580000,20.788200000
52.207630000,20.787070000
52.207660000,20.786370000
52.207680000,20.786000000
52.207700000,20.785670000
52.207720000,20.785140000
52.207780000,20.783820000
52.207820000,20.782390000
52.207850000,20.780940000
52.207880000,20.779760000
52.207920000,20.778460000
52.207940000,20.777400000
52.207960000,20.776550000
52.207970000,20.776460000
52.207990000,20.775620000
52.208030000,20.774080000
52.208050000,20.773120000
52.208070000,20.772310000
52.208090000,20.771530000
52.208130000,20.770280000
52.208150000,20.769270000
52.208160000,20.769130000
52.208190000,20.768070000
52.208210000,20.766960000
52.208250000,20.765530000
52.208290000,20.763880000
52.208330000,20.762590000
52.208340000,20.762020000
52.208340000,20.761420000
52.208330000,20.760870000
52.208320000,20.760520000
52.208310000,20.760120000
52.208300000,20.759980000
52.208290000,20.759780000
52.208280000,20.759630000
52.208260000,20.759290000
52.208240000,20.758990000
52.208220000,20.758710000
52.208170000,20.758200000
52.208140000,20.757920000
52.208090000,20.757530000
52.208050000,20.757170000
52.207970000,20.756550000
52.207860000,20.755660000
52.207830000,20.755430000
52.207820000,20.755340000
52.207740000,20.754730000
52.207600000,20.753680000
52.207480000,20.752760000
52.207360000,20.751800000
52.207250000,20.750930000
52.207150000,20.750200000
52.207140000,20.750060000
52.207100000,20.749840000
52.207030000,20.749330000
52.206950000,20.748680000
52.206880000,20.748120000
52.206830000,20.747690000
52.206760000,20.747150000
52.206680000,20.746580000
52.206590000,20.745840000
52.206500000,20.745140000
52.206390000,20.744280000
52.206330000,20.743780000
52.206230000,20.742980000
52.206150000,20.742390000
52.206050000,20.741600000
52.205900000,20.740500000
52.205800000,20.739740000
52.205710000,20.739020000
52.205650000,20.738580000
52.205550000,20.737790000
52.205480000,20.737280000
52.205410000,20.736730000
52.205330000,20.736090000
52.205220000,20.735220000
52.205150000,20.734700000
52.205090000,20.734210000
52.205000000,20.733540000
52.204910000,20.732870000
52.204840000,20.732290000
52.204780000,20.731860000
52.204750000,20.731610000
52.204700000,20.731210000
52.204640000,20.730790000
52.204600000,20.730480000
52.204560000,20.730140000
52.204510000,20.729790000
52.204440000,20.729240000
52.204370000,20.728710000
52.204290000,20.728070000
52.204210000,20.727480000
52.204140000,20.726950000
52.204060000,20.726290000
52.203990000,20.725740000
52.203880000,20.724930000
52.203790000,20.724270000
52.203730000,20.723780000
52.203670000,20.723280000
52.203600000,20.722770000
52.203530000,20.722250000
52.203460000,20.721780000
52.203410000,20.721460000
52.203340000,20.721070000
52.203300000,20.720840000
52.203260000,20.720600000
52.203210000,20.720350000
52.203130000,20.719940000
52.203020000,20.719450000
52.202940000,20.719120000
52.202830000,20.718660000
52.202770000,20.718410000
52.202640000,20.717890000
52.202440000,20.717070000
52.202210000,20.716180000
52.201990000,20.715310000
52.201830000,20.714690000
52.201710000,20.714170000
52.201600000,20.713680000
52.201540000,20.713390000
52.201490000,20.713140000
52.201370000,20.712370000
52.201290000,20.711790000
52.201210000,20.711170000
52.201160000,20.710810000
52.201100000,20.710350000
52.201060000,20.709980000
52.201020000,20.709690000
52.201020000,20.709630000
52.200980000,20.709370000
52.200940000,20.709060000
52.200890000,20.708690000
52.200830000,20.708180000
52.200790000,20.707890000
52.200730000,20.707390000
52.200650000,20.706790000
52.200600000,20.706400000
52.200530000,20.705810000
52.200460000,20.705280000
52.200380000,20.704670000
52.200320000,20.704210000
52.200250000,20.703650000
52.200210000,20.703310000
52.200160000,20.702900000
52.200110000,20.702540000
52.200020000,20.701830000
52.199960000,20.701400000
52.199900000,20.700890000
52.199820000,20.700350000
52.199760000,20.699840000
52.199690000,20.699300000
52.199650000,20.698950000
52.199600000,20.698560000
52.199560000,20.698260000
52.199530000,20.697980000
52.199470000,20.697590000
52.199440000,20.697300000
52.199410000,20.697040000
52.199360000,20.696690000
52.199300000,20.696220000
52.199200000,20.695400000
52.199130000,20.694900000
52.199030000,20.694130000
52.198950000,20.693440000
52.198850000,20.692670000
52.198780000,20.692100000
52.198730000,20.691650000
52.198690000,20.691160000
52.198660000,20.690770000
52.198630000,20.690060000
52.198610000,20.689190000
52.198620000,20.688610000
52.198630000,20.688270000
52.198650000,20.687810000
52.198680000,20.687360000
52.198730000,20.686680000
52.198790000,20.686070000
52.198870000,20.685310000
52.198920000,20.684780000
52.198980000,20.684150000
52.199040000,20.683610000
52.199110000,20.682900000
52.199140000,20.682430000
52.199160000,20.682010000
52.199170000,20.681680000
52.199170000,20.681400000
52.199180000,20.680910000
52.199180000,20.680340000
52.199170000,20.679260000
52.199170000,20.678180000
52.199170000,20.677230000
52.199170000,20.676260000
52.199170000,20.675590000
52.199170000,20.674640000
52.199160000,20.673900000
52.199160000,20.673240000
52.199160000,20.672660000
52.199160000,20.672150000
52.199150000,20.671720000
52.199140000,20.671340000
52.199130000,20.670980000
52.199110000,20.670660000
52.199080000,20.670370000
52.199050000,20.670100000
52.199010000,20.669740000
52.198940000,20.669320000
52.198900000,20.669070000
52.198860000,20.668910000
52.198770000,20.668480000
52.198620000,20.667940000
52.198500000,20.667540000
52.198340000,20.667050000
52.198090000,20.666320000
52.196300000,20.661120000
52.194350000,20.655550000
52.191440000,20.647210000
52.190100000,20.643350000
52.189540000,20.641750000
52.188500000,20.638770000
52.188150000,20.637750000
52.187960000,20.637170000
52.187830000,20.636770000
52.187720000,20.636330000
52.187610000,20.635910000
52.187530000,20.635600000
52.187480000,20.635350000
52.187400000,20.635000000
52.187360000,20.634800000
52.187290000,20.634440000
52.187230000,20.634100000
52.187180000,20.633740000
52.187140000,20.633520000
52.187090000,20.633130000
52.187040000,20.632720000
52.187000000,20.632310000
52.186990000,20.632180000
52.186950000,20.631590000
52.186930000,20.631190000
52.186920000,20.630970000
52.186900000,20.630590000
52.186870000,20.629020000
52.186850000,20.627900000
52.186830000,20.626660000
52.186810000,20.625380000
52.186800000,20.624900000
52.186790000,20.624300000
52.186770000,20.622620000
52.186750000,20.621990000
52.186740000,20.620920000
52.186730000,20.620240000
52.186700000,20.619080000
52.186680000,20.617650000
52.186670000,20.617040000
52.186650000,20.616120000
52.186620000,20.614660000
52.186620000,20.614220000
52.186610000,20.614050000
52.186600000,20.613500000
52.186600000,20.612920000
52.186590000,20.612700000
52.186580000,20.611950000
52.186570000,20.611800000
52.186570000,20.611610000
52.186570000,20.611400000
52.186530000,20.610970000
52.186460000,20.610150000
52.186440000,20.609840000
52.186430000,20.609220000
52.186250000,20.598820000
52.186270000,20.598090000
52.186290000,20.597650000
52.186320000,20.597210000
52.186220000,20.591860000
52.186220000,20.591680000
52.186250000,20.591160000
52.186240000,20.590450000
52.186240000,20.589930000
52.186230000,20.589780000
52.186160000,20.586030000
52.186090000,20.582120000
52.185940000,20.574220000
52.185920000,20.572320000
52.185820000,20.566840000
52.185810000,20.565990000
52.185820000,20.565140000
52.185830000,20.564790000
52.185880000,20.563420000
52.186030000,20.561690000
52.186570000,20.556860000
52.187650000,20.547170000
52.188190000,20.542320000
52.188460000,20.539880000
52.188730000,20.537410000
52.188900000,20.535980000
52.189040000,20.534660000
52.189340000,20.531960000
52.189560000,20.530000000
52.189900000,20.526930000
52.190230000,20.523970000
52.190580000,20.520830000
52.191030000,20.516840000
52.191520000,20.512360000
52.192260000,20.505750000
52.192310000,20.505290000
52.192610000,20.502670000
52.192950000,20.499540000
52.193330000,20.496150000
52.193630000,20.493450000
52.193850000,20.491510000
52.193950000,20.490480000
52.194240000,20.487900000
52.194520000,20.485390000
52.194820000,20.482680000
52.195100000,20.480150000
52.195360000,20.477740000
52.195580000,20.475790000
52.195720000,20.474540000
52.196020000,20.471890000
52.196410000,20.468320000
52.196470000,20.467780000
52.196520000,20.467320000
52.196790000,20.464810000
52.196950000,20.463480000
52.197170000,20.461430000
52.197280000,20.460490000
52.197500000,20.458460000
52.197620000,20.457410000
52.197860000,20.455180000
52.197930000,20.454530000
52.197990000,20.454050000
52.198240000,20.451710000
52.198380000,20.450510000
52.198590000,20.448560000
52.198780000,20.446810000
52.199010000,20.444750000
52.199140000,20.443620000
52.199390000,20.441350000
52.199830000,20.437430000
52.200160000,20.434310000
52.200570000,20.430680000
52.200940000,20.427440000
52.201300000,20.424130000
52.201590000,20.421460000
52.201770000,20.419970000
52.201780000,20.419850000
52.201890000,20.418800000
52.201900000,20.418690000
52.202110000,20.416820000
52.202150000,20.416370000
52.202430000,20.413830000
52.202670000,20.411720000
52.203050000,20.408250000
52.203240000,20.406550000
52.203310000,20.405870000
52.203340000,20.405630000
52.203570000,20.403670000
52.203640000,20.403040000
52.203940000,20.400210000
52.204250000,20.397370000
52.204600000,20.394330000
52.204900000,20.391820000
52.205250000,20.388630000
52.205590000,20.385500000
52.205600000,20.385370000
52.205890000,20.382790000
52.206310000,20.379080000
52.206590000,20.376570000
52.207350000,20.369750000
52.208010000,20.363710000
52.208290000,20.361110000
52.208650000,20.357770000
52.208950000,20.354990000
52.209290000,20.351920000
52.209490000,20.350120000
52.209740000,20.347900000
52.209820000,20.347120000
52.209890000,20.346350000
52.209990000,20.345080000
52.210050000,20.344280000
52.210070000,20.343940000
52.210130000,20.342950000
52.210220000,20.341170000
52.210300000,20.339810000
52.210930000,20.327810000
52.211360000,20.319870000
52.211850000,20.310600000
52.211850000,20.310580000
52.211980000,20.308210000
52.212110000,20.305830000
52.212260000,20.302770000
52.212430000,20.300220000
52.212630000,20.298320000
52.213010000,20.295070000
52.213210000,20.293550000
52.214810000,20.281350000
52.214810000,20.281340000
52.214810000,20.281320000
52.215290000,20.277570000
52.215870000,20.273130000
52.216520000,20.268080000
52.216670000,20.266930000
52.216800000,20.265830000
52.217750000,20.258580000
52.217990000,20.256700000
52.218130000,20.255590000
52.218600000,20.251830000
52.218650000,20.251210000
52.218670000,20.250810000
52.218690000,20.250310000
52.218670000,20.249640000
52.218610000,20.248890000
52.218530000,20.248260000
52.218480000,20.247940000
52.218380000,20.247410000
52.218290000,20.247010000
52.218210000,20.246720000
52.218090000,20.246260000
52.218050000,20.246150000
52.217840000,20.245540000
52.217680000,20.245120000
52.217570000,20.244830000
52.217440000,20.244490000
52.217200000,20.243920000
52.217120000,20.243710000
52.217100000,20.243650000
52.217030000,20.243480000
52.217000000,20.243390000
52.216730000,20.242730000
52.216450000,20.242070000
52.216270000,20.241650000
52.215910000,20.240870000
52.215590000,20.240100000
52.215210000,20.239130000
52.214760000,20.238000000
52.214410000,20.237060000
52.214150000,20.236420000
52.213720000,20.235330000
52.213360000,20.234480000
52.213060000,20.233780000
52.212830000,20.233190000
52.212530000,20.232330000
52.212390000,20.232010000
52.212320000,20.231850000
52.212110000,20.231320000
52.212020000,20.231070000
52.211790000,20.230490000
52.211590000,20.230020000
52.211480000,20.229740000
52.211260000,20.229210000
52.211030000,20.228690000
52.210780000,20.228150000
52.210530000,20.227670000
52.210340000,20.227330000
52.210100000,20.226940000
52.209850000,20.226550000
52.209690000,20.226320000
52.209430000,20.225970000
52.209210000,20.225690000
52.209060000,20.225510000
52.208870000,20.225290000
52.208710000,20.225100000
52.208330000,20.224720000
52.207980000,20.224360000
52.207940000,20.224330000
52.207020000,20.223410000
52.206040000,20.222500000
52.205110000,20.221620000
52.205080000,20.221600000
52.204920000,20.221450000
52.204600000,20.221170000
52.204410000,20.221020000
52.204190000,20.220860000
52.203950000,20.220690000
52.203330000,20.220340000
52.202510000,20.219900000
52.201870000,20.219640000
52.201100000,20.219320000
52.200390000,20.219030000
52.199670000,20.218730000
52.198770000,20.218360000
52.198540000,20.218280000
52.198290000,20.218160000
52.198000000,20.218050000
52.197770000,20.217920000
52.197400000,20.217700000
52.197020000,20.217450000
52.196850000,20.217330000
52.195640000,20.216370000
52.193280000,20.214550000
52.192260000,20.213720000
52.191690000,20.213270000
52.191210000,20.212870000
52.188460000,20.210750000
52.186920000,20.209540000
52.186550000,20.209260000
52.185740000,20.208610000
52.185320000,20.208290000
52.185070000,20.208090000
52.184730000,20.207830000
52.184220000,20.207400000
52.184010000,20.207200000
52.183780000,20.206980000
52.183350000,20.206520000
52.183140000,20.206270000
52.182790000,20.205780000
52.181700000,20.204180000
52.181180000,20.203340000
52.180460000,20.202230000
52.180310000,20.202000000
52.179830000,20.201250000
52.178890000,20.199740000
52.178330000,20.198850000
52.177690000,20.197890000
52.177170000,20.197030000
52.176680000,20.196210000
52.176430000,20.195800000
52.176150000,20.195360000
52.175550000,20.194430000
52.175330000,20.194100000
52.175160000,20.193840000
52.174810000,20.193300000
52.174770000,20.193200000
52.174720000,20.193090000
52.174680000,20.192980000
52.174610000,20.192870000
52.174100000,20.192060000
52.173430000,20.191010000
52.172710000,20.189880000
52.171920000,20.188650000
52.171010000,20.187240000
52.170510000,20.186420000
52.170240000,20.186020000
52.169750000,20.185260000
52.169270000,20.184480000
52.168430000,20.183170000
52.167740000,20.182080000
52.167020000,20.180900000
52.166420000,20.180030000
52.166140000,20.179630000
52.165130000,20.178000000
52.163850000,20.175980000
52.162410000,20.173730000
52.162260000,20.173490000
52.160930000,20.171370000
52.160770000,20.171120000
52.159680000,20.169450000
52.159010000,20.168380000
52.158380000,20.167390000
52.157280000,20.165650000
52.156720000,20.164750000
52.156050000,20.163740000
52.155920000,20.163540000
52.155600000,20.163060000
52.155210000,20.162560000
52.155050000,20.162380000
52.154840000,20.162130000
52.153910000,20.161280000
52.153110000,20.160620000
52.152440000,20.160100000
52.151960000,20.159700000
52.150480000,20.158490000
52.149050000,20.157330000
52.147750000,20.156310000
52.146600000,20.155390000
52.145670000,20.154670000
52.143000000,20.152520000
52.141320000,20.151160000
52.141310000,20.151150000
52.141000000,20.150900000
52.140240000,20.150240000
52.139860000,20.149870000
52.139480000,20.149460000
52.138980000,20.148890000
52.138630000,20.148430000
52.138350000,20.148020000
52.138290000,20.147940000
52.138230000,20.147840000
52.138120000,20.147690000
52.137720000,20.147060000
52.137010000,20.145840000
52.136630000,20.145190000
52.136260000,20.144550000
52.135050000,20.142440000
52.133650000,20.139940000
52.132710000,20.138280000
52.128520000,20.130750000
52.127080000,20.128230000
52.126360000,20.126940000
52.125830000,20.126010000
52.125440000,20.125330000
52.125150000,20.124760000
52.124650000,20.123750000
52.124640000,20.123700000
52.123990000,20.122060000
52.123150000,20.119760000
52.122240000,20.117210000
52.121350000,20.114670000
52.121260000,20.114420000
52.121230000,20.114340000
52.121210000,20.114270000
52.120250000,20.111600000
52.119320000,20.108990000
52.118550000,20.106810000
52.117540000,20.103970000
52.116130000,20.100060000
52.115870000,20.099350000
52.115820000,20.099200000
52.114980000,20.096790000
52.113960000,20.093950000
52.112870000,20.090860000
52.112100000,20.088690000
52.111910000,20.088090000
52.111830000,20.087820000
52.111700000,20.087380000
52.110920000,20.084610000
52.110200000,20.081970000
52.109620000,20.079830000
52.109140000,20.078030000
